[2022-02-10 16:52:40.626] [Opt_] [info] 3: opt state values = (231.301,230.839,793.621,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.626] [Opt_] [info] 4: opt state values = (231.301,230.839,227.935,795.766,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.626] [Opt_] [info] 5: opt state values = (231.301,230.839,227.935,230.08,1022.68,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18656e+06
[2022-02-10 16:52:40.626] [Opt_] [info] 6: opt state values = (299.778,299.316,296.412,298.557,525.476,3.01034e-13,1834.21,1834.21,1288.6,917.175,886.859,886.859,886.859,886.859,886.859,886.859,886.859,886.859,886.859,886.859,287.293,287.722,288.008,287.282,288.195,418.072,802.052,1132.25,1120.9,1119.92,1113.82,1113.82,1113.82,1113.82,1113.82,1113.82,1113.82,1113.82,1113.82,1113.82), error = 1.18524e+06
[2022-02-10 16:52:40.626] [Opt_] [info] 7: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18694e+06
[2022-02-10 16:52:40.626] [Opt_] [info] 8: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18694e+06
[2022-02-10 16:52:40.626] [Opt_] [info] 9: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1785.81,848.698,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.626] [Opt_] [info] 10: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,1414.38,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.626] [Opt_] [info] 11: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,1384.07,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.627] [Opt_] [info] 12: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,1384.07,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
